2500 5000
468 510 6
726 2478 6
1293 1547 3
345 1666 10
457 960 6
224 845 5
422 888 8
1378 1624 4
1275 1840 5
1700 2320 1
1584 1706 1
5 1953 7
1316 1355 4
631 2119 3
318 1039 5
1543 2273 10
1504 1535 1
2154 2499 9
1792 1970 10
354 383 5
1488 2279 3
30 865 4
90 1203 6
1759 2439 10
1511 1580 4
224 2041 7
91 1491 4
880 2325 3
877 1796 4
1671 2213 3
570 1534 2
77 533 9
1810 2321 6
842 1785 7
1174 1266 6
566 1252 7
1646 2433 7
1388 2473 6
1009 2103 7
1679 1926 6
425 1608 7
532 1770 5
125 2265 7
279 1871 1
474 2035 6
1295 1710 7
1438 1966 2
271 633 2
1297 1301 3
1812 1986 9
1704 2024 7
1516 1692 5
17 322 7
1072 1591 7
61 1461 3
177 2224 3
614 1627 5
558 1240 7
1404 1769 9
272 1739 5
1344 1909 5
1224 1508 4
155 2147 7
1035 1424 10
267 750 2
721 1411 7
1961 2478 1
801 2339 6
779 2298 2
724 1052 6
13 2369 6
1638 2329 10
79 1652 3
236 1323 10
994 1817 9
1634 2258 10
1260 2284 9
2043 2257 1
632 2383 1
106 1578 4
167 2486 7
89 375 7
139 185 4
660 2324 3
751 2339 10
905 1808 10
51 434 9
2054 2393 1
150 2265 3
1633 2439 10
1342 2244 7
103 1049 8
789 2151 8
657 2005 8
351 2189 8
442 630 10
370 1285 7
1114 1660 2
508 1011 7
22 854 2
868 1131 8
1820 1907 10
1513 1664 1
579 1666 10
112 476 8
476 679 8
1948 2387 9
974 2184 2
316 2214 4
292 709 1
1040 2428 7
602 1449 5
646 1125 10
2009 2437 5
2064 2355 10
1920 2008 7
2032 2290 6
444 1775 6
1809 1853 5
1045 1313 6
483 2110 8
421 2266 3
1204 1678 3
900 1163 6
904 990 9
2435 2480 4
185 927 3
1023 2056 3
267 864 2
482 1952 3
1974 2037 9
263 2337 9
237 1165 8
620 1308 10
571 1646 6
1027 1648 9
1147 1373 6
542 2207 9
893 1873 3
2453 2490 5
617 928 3
550 2416 7
542 1659 2
491 1977 6
195 465 3
1042 1960 10
257 2265 1
799 1101 7
1249 2489 4
1875 1931 5
539 1906 1
340 1346 1
990 1748 5
2029 2453 9
1314 1711 1
204 331 9
1244 2290 10
1151 2366 6
666 1359 2
183 2446 3
581 1303 1
1041 1909 6
1271 2407 9
419 888 8
1248 1306 5
27 911 5
495 1434 1
1218 2067 8
548 1598 10
590 1033 8
2242 2390 8
62 2300 3
985 1915 7
1195 2116 4
843 1193 2
143 1230 10
425 919 2
10 840 2
429 1091 3
46 2470 9
1307 2234 10
528 960 2
212 1613 10
809 1588 4
1458 2461 3
664 2379 4
1434 2027 10
529 1818 3
713 1630 6
1171 1512 10
455 1620 8
1676 2119 5
2118 2301 6
1485 2138 7
1984 2002 3
1474 1745 1
654 1653 3
2386 2472 1
464 2252 4
1407 2372 10
255 1583 5
909 2031 9
116 1566 3
61 1674 1
1786 2220 5
805 918 7
81 1421 2
771 2241 1
1276 1939 1
769 2070 3
984 1450 6
1179 1961 10
750 1395 9
1382 2271 10
497 1722 4
1208 2145 2
1810 2310 1
1693 2097 7
101 2408 10
60 1418 10
328 791 3
2042 2308 3
153 2221 10
33 1587 5
814 2317 10
1443 1827 9
597 1922 8
1771 2436 1
1419 1968 9
212 1140 9
119 2315 3
569 2319 2
1895 2397 2
49 2442 4
796 1718 1
1347 1522 8
334 490 7
107 2239 9
770 785 8
1383 2169 7
427 1080 1
832 1229 4
205 708 6
83 626 5
1403 2329 2
345 1358 5
613 1032 3
329 1638 3
1176 2277 8
702 1147 6
790 2134 5
850 1850 4
447 2067 5
514 2392 8
1696 2126 7
1720 1847 10
18 1608 1
600 772 6
1224 1773 6
1450 1636 6
586 1785 5
231 1105 3
179 936 10
1950 2286 3
45 587 8
1062 1184 10
2137 2321 2
1396 1606 1
249 854 5
303 2352 4
420 2466 4
1793 2223 1
1960 2247 6
552 662 5
222 2262 7
517 2090 7
1782 2145 6
2197 2392 1
848 1203 5
618 1714 4
902 1555 3
981 1134 2
1625 1727 9
408 2494 2
181 376 3
511 1868 10
623 2309 9
913 1375 4
762 999 3
614 1957 2
486 2287 2
894 1615 4
1175 2305 1
924 957 8
627 1172 7
206 593 7
740 1693 7
833 1219 5
319 2169 9
555 2454 4
1435 2100 2
48 940 2
1187 1447 3
412 693 6
717 1546 7
260 506 2
310 2063 4
1638 2422 4
394 737 7
1200 2056 1
208 1932 1
598 748 9
89 2030 1
132 710 3
1283 1472 9
1146 1592 10
1622 2036 8
285 1336 9
67 933 6
129 1986 6
920 1082 9
529 1476 1
1726 2474 10
1383 1413 6
2001 2150 2
303 1056 5
1016 2487 9
519 767 7
653 1735 8
849 2430 9
206 398 9
128 2383 1
260 707 7
358 1110 3
947 1780 8
82 1894 4
496 1675 8
1250 1867 2
906 2463 4
1295 2263 5
1743 1860 5
1313 2180 10
899 1955 9
2094 2448 5
241 1066 4
160 616 1
878 2062 2
1938 2099 5
1473 1823 8
404 1545 8
445 685 10
540 2439 8
1822 2036 10
672 1159 7
138 1788 2
884 2112 6
1152 1361 10
680 1433 6
91 527 1
1757 2496 5
564 2119 4
225 1625 6
391 1494 8
275 707 4
190 1857 1
922 2102 2
957 1178 8
726 2282 7
418 2248 6
8 1831 4
2044 2071 4
1243 1278 2
191 407 7
453 1170 10
979 1296 6
491 684 10
1478 1939 3
1098 1442 8
1600 1935 8
802 1727 2
145 1957 1
991 1602 1
1923 2278 8
874 2069 1
178 526 1
479 1896 8
1553 1913 9
227 571 3
702 1452 5
669 1844 9
1788 2360 3
336 694 5
1193 1852 3
287 1353 7
2260 2330 3
1596 2232 9
1835 2179 6
235 533 7
881 1707 7
39 1410 7
78 1884 9
1201 1579 5
90 1050 3
282 2427 9
1077 2123 7
971 1827 10
343 1210 4
270 1415 1
31 75 4
386 1904 4
219 2163 8
268 1083 7
856 2442 3
336 1729 6
713 2431 2
167 671 8
726 2196 5
1542 1783 1
813 1999 3
12 2149 9
1658 2221 9
254 422 9
642 982 8
65 608 1
341 349 3
1054 1067 3
48 1299 6
284 2356 7
105 485 3
898 1041 3
104 113 2
1269 1331 4
151 1631 9
345 449 10
342 628 7
1031 1087 7
23 582 5
97 1639 3
621 2103 2
722 1995 1
873 1696 6
66 1074 2
1994 2007 8
2277 2395 4
1713 1742 4
793 1836 7
345 2227 7
1265 2367 2
689 916 8
1889 2350 9
2066 2338 3
1005 1406 3
212 1803 9
847 1330 2
722 1663 8
92 2035 4
450 745 5
732 967 6
1239 1434 5
605 2363 3
897 1865 10
1974 2342 9
967 2133 9
983 1171 9
1122 2178 5
1925 2061 3
340 2445 1
498 1041 2
126 410 6
1672 1811 2
414 893 4
375 1680 8
1397 2091 7
1637 1867 9
3 1198 2
501 2212 6
1001 1112 10
49 2048 5
901 2285 10
2268 2283 3
172 2077 2
433 835 3
374 1590 4
706 2114 7
222 274 4
273 1117 10
1263 2049 4
993 2437 9
745 1268 2
217 908 8
665 1050 10
676 1712 8
827 1116 4
475 544 5
443 1779 2
2086 2267 4
756 1515 3
760 2355 7
142 1659 10
1081 1934 10
1215 1290 6
634 1944 7
1977 2199 6
94 477 2
466 1111 3
152 2141 7
1141 1725 6
881 1723 9
945 1943 6
880 2256 5
2021 2475 6
326 1491 1
980 2004 1
291 1795 8
998 1706 3
571 2484 8
371 1893 10
705 1106 10
173 1440 2
838 1999 6
1892 2091 1
123 1019 10
554 2337 10
817 1285 5
113 1557 3
1282 2117 7
46 1237 8
1914 2306 2
149 197 8
1017 2047 5
1841 2093 1
430 2044 3
80 741 9
927 948 10
1863 2162 1
137 594 7
147 1698 5
1437 1940 4
19 1335 7
1129 2219 2
467 2398 3
425 965 4
2074 2253 10
1585 2479 3
286 356 5
595 1053 8
1764 2181 9
844 1136 6
877 1724 7
74 1434 1
213 278 6
84 880 4
1900 1979 5
1677 2312 9
1762 1982 1
350 924 4
656 2157 9
969 1108 8
398 1292 10
1214 1427 8
1154 1790 6
2098 2432 5
686 990 9
794 1032 3
65 988 7
27 991 5
707 1399 1
802 1533 8
731 1510 9
961 1729 9
1865 1900 5
1309 2324 8
333 1303 4
1332 1914 8
1397 1577 9
534 568 5
755 1688 8
183 1084 6
533 2151 9
343 582 2
30 61 9
871 1808 2
1496 1951 3
1022 2200 2
371 2390 2
898 1975 8
800 2372 3
383 578 7
133 1018 2
284 1722 2
240 1952 3
983 1651 6
483 701 9
714 900 6
433 1628 4
70 998 5
1171 1607 1
1229 1973 10
726 1294 4
98 1917 8
614 2226 3
273 1749 1
1471 2051 8
700 1017 3
759 1475 8
369 501 7
1947 1990 2
943 1134 5
280 1345 10
469 541 8
131 2288 10
438 1960 3
639 1912 4
200 916 6
273 1260 1
601 1189 4
2107 2181 7
665 703 4
75 1220 9
1229 1347 7
273 889 9
602 780 1
176 2221 8
965 2276 4
417 1844 7
1165 1495 7
750 2314 3
585 2243 3
756 1626 4
1228 2358 4
877 2273 7
76 2334 7
145 2286 6
812 1226 6
753 1496 6
1412 1964 10
1089 1379 8
2096 2298 1
145 1308 5
565 870 8
403 568 8
379 738 4
584 2263 5
626 702 4
130 2088 9
684 1461 10
318 1704 1
784 915 5
544 1025 8
24 442 6
1476 1539 6
144 1183 10
1178 1626 6
849 1774 5
575 1108 2
1076 1585 9
1446 2107 5
1391 1713 4
260 433 1
345 1747 2
678 2385 5
1231 1622 1
391 533 5
1515 2357 5
1501 2331 5
918 1679 10
387 2267 2
335 720 1
1458 1968 8
1056 2479 9
555 605 1
4 1890 8
808 1237 9
757 1655 8
968 1198 3
976 2276 3
981 1958 9
33 1380 2
893 2210 3
747 1920 10
730 2225 1
439 719 7
580 1975 5
85 1571 1
670 895 2
881 2218 1
726 1403 3
1007 1890 9
579 1242 1
916 2210 5
952 1958 6
1566 2248 2
515 1947 6
399 916 5
307 1143 7
389 1174 2
969 973 9
608 2188 8
1312 1707 3
363 1570 5
1280 2115 9
1171 2278 2
227 468 1
84 1891 5
435 1006 5
1017 1982 10
795 1549 5
594 1898 2
302 2459 6
951 2090 6
87 1013 3
1669 1881 9
1431 2174 6
818 1079 9
942 1464 4
1193 1294 5
318 1018 8
880 1631 3
1926 2191 7
1464 1631 3
339 1404 8
55 1227 9
72 897 6
164 1936 3
1026 2458 4
1012 1359 5
783 1788 6
1405 1430 5
84 373 9
1268 1590 1
2183 2500 10
839 2499 8
1461 1979 7
1380 2261 3
913 1916 2
596 1203 1
1238 1932 9
1361 1416 8
2268 2362 3
243 441 1
493 626 7
349 512 7
642 1927 9
957 2473 2
1007 1943 4
515 2115 8
363 885 2
75 657 5
1140 1443 8
909 2406 3
2013 2269 3
440 2377 5
549 2244 10
125 2306 4
2031 2084 8
1203 1865 10
745 2113 9
276 1236 9
639 1385 4
2052 2483 2
1129 1423 8
411 2405 3
614 2273 1
218 1620 4
1332 1865 4
888 1535 7
900 2328 6
326 994 8
1037 1506 6
950 1320 3
1051 2379 1
1737 2235 2
1655 2104 4
288 2409 7
1591 1933 2
1305 1330 7
1323 2296 1
1227 1903 2
941 1779 2
1341 2124 3
1447 1832 4
155 1557 8
1342 1719 4
72 147 9
1039 1576 3
1119 1332 5
184 2447 5
1722 2167 4
445 1975 9
324 556 5
80 129 10
580 2155 1
153 422 10
752 2249 7
160 829 1
460 548 10
948 967 2
622 1299 8
56 248 2
1410 2043 3
94 1439 1
303 445 10
1069 2473 8
1683 2198 7
454 2447 5
566 2123 5
1550 1707 6
1676 1994 10
136 1733 5
895 2239 9
597 1966 6
1876 1897 5
1065 1482 10
830 839 1
370 1496 4
443 2211 6
32 1846 8
1015 1244 8
1847 2409 3
23 459 2
1380 1766 7
805 1063 4
743 1828 10
937 1438 10
382 1819 10
1582 2232 7
228 286 7
162 198 9
271 1954 1
1352 2270 1
770 1417 10
559 1593 7
1236 1888 7
1417 2220 1
1304 1941 2
438 1414 3
490 2131 2
2011 2167 6
57 214 8
28 2055 2
2144 2345 5
833 928 9
197 1411 1
1089 1688 5
2242 2318 6
51 1947 3
957 1393 9
431 1773 6
41 576 3
1482 2145 6
1785 2171 6
453 941 7
505 1403 1
837 2434 2
1998 2094 6
92 1741 7
1311 1773 9
1019 1292 7
2127 2469 10
1307 1646 5
698 950 3
963 1007 4
1148 2160 10
1385 1510 7
2290 2347 3
489 1247 10
875 2377 1
352 2107 2
825 1165 9
1026 2090 10
879 1948 1
542 1697 8
862 1328 7
555 694 5
264 1874 1
494 2331 10
515 2139 4
409 1065 1
942 1856 7
1710 1912 10
133 922 7
810 982 2
164 1887 8
587 2266 10
1322 2146 5
370 2109 3
39 844 6
64 2357 6
1719 1773 4
1503 1566 1
308 1939 6
578 1093 8
860 973 8
1516 2004 8
1122 1961 6
1213 1875 3
433 2123 10
699 1529 10
1778 2246 9
837 1952 2
2 925 1
24 2023 7
258 1337 4
10 519 4
347 1631 7
218 2249 3
649 1942 8
2089 2266 3
1572 2118 8
71 1935 10
308 1304 8
74 2138 3
143 1773 4
171 2192 10
852 2363 9
974 1503 2
274 2433 2
454 1765 4
1870 2023 5
603 2188 4
668 751 9
1172 2189 4
1071 2441 10
300 1371 3
222 311 10
1981 2141 6
695 1016 10
1138 1267 7
1512 2309 4
92 1392 1
668 771 1
1320 1681 9
332 965 8
779 1334 8
747 1173 4
1028 2459 7
367 651 5
873 1365 5
1547 1599 5
1929 2004 5
820 1825 5
264 2087 7
800 2123 2
242 1367 8
1754 2456 5
526 2005 6
1800 2018 4
1968 2210 10
481 1609 6
791 2058 2
1080 1155 5
849 2431 8
318 1872 2
31 91 1
148 316 4
465 1046 10
292 1020 5
115 1544 4
1336 1750 5
1226 1807 9
1743 1873 6
40 2132 9
127 693 1
1447 1607 10
1234 2008 3
856 2270 7
95 594 5
1194 2147 1
470 1502 10
2461 2495 9
479 1665 6
169 793 10
459 1980 5
977 1398 7
348 1445 9
311 1194 8
426 590 1
355 1216 7
69 72 9
531 1188 3
550 1308 7
1186 1503 2
1690 1908 9
767 1891 1
456 1588 3
445 767 2
628 943 2
1240 1701 5
300 692 3
1862 2478 2
490 1815 1
94 2262 6
2268 2370 4
783 1368 3
2020 2307 2
204 401 3
270 1474 6
230 1440 4
1041 1773 1
1027 2455 8
953 1380 4
1596 1899 3
88 800 8
924 2135 2
155 1340 10
757 2107 5
1557 2490 4
635 2141 4
1333 2412 9
1203 1930 10
489 1955 10
204 744 8
565 2399 7
433 975 1
2139 2160 9
335 1976 3
116 593 7
20 956 9
896 1015 9
2051 2314 10
910 1415 8
262 1765 7
1015 1786 9
1434 1608 6
1293 1558 3
969 1702 4
1745 2463 5
1035 1544 7
1354 2070 4
605 1654 3
922 1405 2
335 1014 9
960 1771 4
391 1528 6
376 1414 3
186 2425 4
499 1033 4
1491 1891 4
693 2498 10
124 2424 10
680 1698 3
2119 2230 8
539 1854 8
763 2449 6
719 2017 3
1455 2498 6
62 1351 5
421 1578 1
919 2299 7
664 1185 3
58 514 2
833 1261 5
559 1115 8
1184 2261 4
812 1609 10
252 668 7
2053 2146 6
2210 2355 9
2071 2373 4
341 1334 3
893 2432 7
481 1355 7
204 2184 5
897 1291 4
563 2411 8
634 2061 2
995 1451 3
112 325 2
1371 1477 8
1460 1508 3
2078 2293 8
1235 1583 4
34 394 6
540 596 4
1240 2337 1
553 940 1
731 1477 8
461 1591 7
372 525 1
22 53 7
955 2457 6
1156 2152 10
324 1730 6
555 877 2
336 2005 7
12 418 3
1096 1481 7
921 1350 9
1146 2052 9
1015 1724 6
436 2389 7
1232 2228 9
2108 2373 4
524 2080 5
1391 1505 3
156 1777 8
336 2086 7
330 1309 10
1134 2039 2
1085 2289 1
810 1102 8
911 1504 1
1395 1693 2
1148 2184 10
289 1201 5
902 1668 2
1279 1341 9
1623 2006 3
412 2150 8
180 939 5
74 2304 7
1859 2111 1
1728 1766 4
814 1632 6
222 2241 4
793 2255 10
883 919 4
28 384 10
289 1130 6
2009 2122 9
222 1347 9
1360 1720 8
1010 1250 2
1483 2454 5
1290 1890 3
71 542 7
378 854 9
1073 1445 9
354 1543 8
1856 2477 4
1559 1919 1
470 1476 6
300 2190 10
1441 1823 3
8 1189 3
1731 2489 6
270 1446 8
2183 2472 4
1204 1526 8
950 1018 1
792 1923 7
113 708 8
453 2449 2
169 2257 4
1044 1193 9
2184 2249 5
1617 2055 7
677 2487 4
1323 2492 4
588 830 4
267 1375 7
768 1515 7
1764 1982 8
182 2325 8
564 2067 9
675 2271 10
2196 2488 5
1769 2033 1
742 1125 1
1720 2496 3
182 1788 10
624 2488 9
1063 2311 3
856 2437 7
1095 1214 5
1982 2196 5
1635 2472 2
589 1659 1
1237 2191 7
307 1379 3
300 912 1
1028 2196 3
985 1778 5
574 1918 2
466 1210 5
990 2054 7
1243 1763 10
1588 2052 8
1221 2015 4
443 657 6
724 1886 4
1438 2169 10
103 314 5
868 2491 10
934 990 6
1225 1408 9
1220 1248 3
332 1765 6
860 1818 6
67 812 8
165 1617 7
301 2213 7
1358 2145 9
404 1339 8
1745 2369 8
315 1972 8
463 843 8
1325 2439 3
1437 1818 9
257 1984 9
944 1890 3
34 2178 1
1836 2469 2
477 733 9
542 801 4
943 1024 8
1046 2353 2
207 1183 10
540 1405 4
253 2202 5
1349 2038 2
136 1991 9
1671 2401 3
411 1028 9
1636 2162 4
208 2312 7
468 1504 1
349 2268 10
1929 2330 6
61 816 7
704 894 9
188 2020 3
975 1149 7
72 1179 10
796 2349 4
1815 2383 5
369 1317 9
2 284 6
793 1181 8
922 1146 3
147 1735 6
95 2440 2
462 1526 1
861 2242 1
1418 1809 7
183 2411 4
63 832 5
192 870 7
760 1787 6
960 2188 1
880 2377 7
1120 1388 7
355 1166 10
2271 2336 6
68 202 10
829 1164 2
433 943 1
500 1187 9
552 873 5
777 1163 2
84 1153 2
476 1580 3
642 1680 1
371 1501 6
683 1921 9
1590 2197 8
24 892 5
111 723 7
304 1484 4
85 587 4
721 2372 5
1478 1760 6
451 605 2
1388 2094 6
1403 1442 5
1208 2322 2
325 1376 8
16 1939 4
90 1191 10
1245 1471 1
448 2433 1
448 1369 9
608 1007 2
224 598 7
498 1655 10
49 1379 10
796 1568 10
894 1082 9
404 760 4
1126 2181 3
846 1259 5
1174 1923 6
135 521 4
1591 2295 5
101 1122 8
92 812 10
1632 1995 1
184 2044 2
189 2235 1
51 1966 2
319 955 9
1351 2333 10
1802 2493 8
830 1031 1
460 461 7
1703 2286 7
1552 1875 3
378 995 8
542 1935 5
1733 1893 8
496 1269 1
162 2149 2
890 1307 4
2123 2336 6
87 1578 1
1524 1868 1
1336 1537 5
1609 1644 4
429 1424 1
1469 1922 10
354 1859 1
817 1362 1
77 2262 6
765 948 7
260 783 2
1920 2184 9
387 2186 6
460 1228 10
478 681 10
64 2135 1
1032 2129 5
633 1015 2
338 770 7
685 2380 8
1987 2026 6
622 2355 4
2229 2454 2
361 758 7
1523 2087 2
67 1977 8
929 1902 6
595 2255 7
1419 2431 6
1034 1626 2
197 2112 2
865 2131 3
219 1922 5
1603 2072 3
800 976 9
1624 1913 7
582 2120 4
1388 1501 5
292 2177 9
120 203 6
592 706 2
1631 2452 8
1653 1793 2
980 2243 7
855 957 9
64 976 5
614 1207 9
1025 2132 1
1204 1239 8
93 533 6
1545 1734 5
2185 2296 1
1007 2256 10
1493 1761 2
426 2402 4
423 2309 3
1315 1687 8
2251 2490 5
1921 2124 5
1818 1897 2
1051 1429 1
260 2411 9
737 1028 2
1201 2341 1
314 1786 8
1157 2353 9
95 1288 9
552 2321 10
1863 2442 3
602 1674 2
301 1559 2
558 1831 8
725 2210 10
483 1649 4
428 1230 10
293 1833 7
888 1294 8
392 1555 4
907 2325 4
775 980 6
461 1471 4
1187 1537 6
82 1638 7
811 2448 2
1083 1725 5
1166 2178 2
656 1930 9
900 2267 9
1010 2432 5
1712 1907 10
323 2056 10
31 1372 1
1233 1861 8
516 1663 10
1765 2033 4
1680 2119 3
638 1112 4
1693 2265 7
142 1399 7
1071 1539 3
498 2330 6
104 107 8
1243 1871 8
637 984 7
196 1842 3
1381 1918 9
104 1321 5
27 1428 10
534 1671 8
1540 2456 4
514 1554 3
1112 2141 9
1625 2153 2
1165 1720 4
975 1219 2
1805 2104 6
1671 2001 2
1603 2305 9
959 1650 8
491 1491 2
197 917 1
148 1232 7
1905 2120 8
1520 2198 2
908 1136 4
485 2462 1
266 1748 9
991 2495 8
463 2441 7
1563 1996 1
217 1092 6
307 2473 6
218 683 2
819 1745 8
1278 1544 4
157 1212 2
2404 2489 5
1290 1546 7
1776 1872 3
633 2161 4
652 886 1
227 2232 6
352 2020 7
227 754 6
1606 1768 6
783 2166 7
1474 2207 6
1736 2212 2
104 907 1
789 2022 9
71 332 10
853 2384 10
218 537 10
772 2020 6
186 1354 7
524 1406 7
1230 1640 4
910 2442 8
1599 2207 7
1232 1586 8
736 795 6
1681 2340 2
1098 1233 3
392 1429 8
1084 2087 10
388 1056 10
497 2229 3
2294 2343 9
135 1913 7
306 733 5
29 1527 5
407 1252 5
624 2048 7
262 795 5
766 820 1
67 1266 2
724 990 7
524 1773 5
110 1125 8
2136 2379 3
1804 2045 10
1154 2340 10
138 2343 4
370 2444 9
494 1485 5
156 464 7
879 895 2
1507 1890 1
204 735 9
184 1542 7
1871 2143 10
339 1200 4
301 2121 10
1546 1774 1
1343 2348 6
1246 1842 5
854 1863 2
1014 1897 2
512 730 10
565 1126 4
729 2472 2
1232 1660 1
459 1414 1
163 2106 3
139 864 6
1564 1832 5
757 1067 7
1970 2354 10
775 1586 4
1485 1930 9
710 2124 4
779 2018 6
1033 2135 6
577 1431 4
752 1509 4
178 1124 3
488 2229 2
542 951 7
56 212 5
1090 2411 9
1659 2278 9
169 713 6
526 783 3
1618 1876 2
1717 1749 7
1502 2224 9
1148 2103 3
767 2410 7
1477 1842 6
193 653 5
969 1753 1
1216 1986 5
368 1315 7
395 2246 2
406 2060 1
1860 2269 8
100 652 6
158 415 6
1536 2343 3
237 1953 9
1302 1728 6
448 1933 3
1324 1386 8
517 714 8
1468 1892 1
1175 1557 10
56 629 6
656 1758 7
67 2190 5
141 1538 7
1037 1116 1
490 1380 6
262 462 6
1777 2026 3
451 1869 5
727 1022 7
2105 2425 5
1056 1205 1
81 393 6
310 1720 8
545 2047 4
224 1779 3
908 1042 6
1826 2123 6
1434 2126 8
311 472 2
1848 2129 9
1042 1860 3
1845 2406 6
776 1681 5
1968 1993 4
418 610 3
657 1115 4
2003 2272 7
1648 2023 9
1056 2468 6
245 1797 5
476 2281 4
571 1517 10
2219 2239 4
145 1256 3
294 2491 6
2088 2432 3
936 1963 4
1110 2439 8
1110 1899 2
40 950 6
1866 2395 9
1205 2249 9
1150 2405 7
166 572 4
99 2250 8
34 945 9
1152 1976 8
389 1645 2
136 2070 8
1945 1975 7
212 843 1
624 2428 10
1900 2127 10
1256 1380 6
595 1852 1
1183 2471 8
1539 2302 5
109 1667 4
386 1410 3
17 938 10
1468 1871 8
256 1452 4
1604 1837 4
153 1384 9
506 888 6
132 2164 1
661 1621 9
1272 2297 8
1249 1608 10
875 1537 9
259 896 2
162 2227 10
572 877 4
1271 1426 5
215 1892 4
1762 2098 5
830 1621 10
2290 2478 6
356 2242 6
557 2036 7
316 557 8
517 1133 4
35 908 6
2164 2200 2
699 2416 7
1220 1322 4
1031 2238 5
2048 2104 8
18 662 5
412 1262 5
508 1291 7
2319 2388 9
822 2466 6
1392 2191 10
1593 1645 4
1152 1645 5
1527 1928 3
1238 1322 9
1428 1883 2
1168 2250 5
1171 1395 2
2050 2052 4
598 2170 4
222 1990 9
1471 2335 3
1009 1967 10
275 332 1
476 788 8
1445 1447 6
422 716 3
756 1295 6
1629 2348 9
611 1733 2
1009 2299 7
218 1288 8
1289 1502 2
596 893 3
309 714 10
1176 1363 2
308 1763 9
376 1459 1
1643 2202 10
499 2490 7
1878 1937 8
1339 1765 5
1525 1938 7
319 1304 8
1805 2438 1
1141 1683 9
773 1285 3
140 759 9
1578 2004 4
1333 1457 4
284 1085 4
789 1795 7
418 1599 9
243 656 7
1126 2221 9
1991 2103 3
230 313 6
1689 1704 2
269 306 7
1544 1660 5
288 322 7
1989 2191 7
1788 1984 4
1918 2140 9
290 1161 8
1424 2110 2
1028 1735 10
722 1499 7
311 2271 4
421 587 6
357 1689 6
27 2059 7
428 549 1
677 1895 6
48 2452 8
929 1315 9
93 861 6
8 2207 7
292 1727 8
94 1386 9
18 1512 1
1179 2369 10
1744 2444 2
493 2208 7
1424 2047 4
677 991 5
1132 1627 6
485 1360 6
131 2326 2
388 1097 3
82 1440 10
1003 2256 3
428 2178 1
347 1905 9
1351 2180 6
597 993 5
773 802 8
797 1866 2
1105 2084 1
2062 2331 7
1360 1729 6
974 1518 8
1435 1615 2
1256 1977 8
1246 1430 8
915 2271 5
120 1456 1
369 2001 5
548 2391 8
327 930 7
356 1017 1
1479 2324 5
362 2351 10
926 1149 10
248 887 7
110 801 4
114 2299 6
159 2117 9
1205 2437 1
774 1611 5
6 1796 4
222 397 5
738 1645 5
1530 2105 6
1056 2112 1
1291 2394 6
735 1823 4
1463 1875 7
890 2096 8
1392 1471 6
1259 2349 5
986 1643 1
80 2145 8
1569 1767 8
1156 2451 2
1006 1183 4
373 1523 9
2381 2475 7
1393 1511 2
378 1215 4
1899 2466 1
1107 1776 3
1171 2337 2
1799 2123 8
1526 2440 4
655 1553 3
1013 2066 1
2233 2247 10
871 1791 10
694 2206 8
1252 1919 4
299 351 2
1823 2062 1
780 1161 6
1772 1957 4
160 2270 3
340 1832 9
755 1549 2
1918 2275 6
468 1622 4
1342 1793 7
511 2357 3
938 2490 2
1423 1557 7
1861 2216 10
1301 2065 10
1153 1369 8
1240 2048 6
61 2245 6
226 1146 8
963 2067 7
1449 2260 2
599 1089 8
1413 1956 9
571 1244 3
269 1463 3
641 1656 6
683 763 10
1195 2264 9
521 1861 7
1480 1725 10
1180 2026 8
447 2019 10
259 489 6
1033 2026 3
42 1753 2
1574 1582 4
906 1661 4
1793 2231 9
1844 2404 9
765 1624 6
1030 1526 5
166 2079 5
478 521 3
580 912 10
228 2177 1
1717 1883 4
30 289 6
878 1908 4
1363 1438 3
904 1009 4
362 1563 10
1181 1320 6
348 1969 8
1099 2409 4
227 1132 9
1355 2249 7
198 973 3
423 980 7
28 1023 5
1386 1773 7
1017 1418 6
509 1341 6
2197 2440 3
544 1127 7
1189 1206 1
207 1282 1
235 2038 1
294 1962 6
756 1606 2
600 1413 6
33 361 10
546 1744 9
407 500 10
1355 2355 3
579 2451 1
303 1702 1
598 1537 4
26 1002 3
308 1461 9
623 1453 3
108 838 7
2091 2364 6
792 2399 9
432 2200 4
459 890 1
55 1860 10
375 793 7
2376 2500 7
474 1128 8
9 933 7
1838 2361 5
308 2192 4
24 856 2
952 1933 9
979 1007 4
1010 2355 9
1303 2217 9
1378 1792 1
195 2123 1
90 2127 6
1031 1798 10
216 534 1
1291 2410 2
909 2484 9
1140 1814 2
1791 1884 6
1939 2292 2
1009 2056 10
2106 2120 3
423 2283 7
1190 1563 1
537 2433 1
652 1039 2
1999 2256 10
385 1532 7
1678 2438 6
845 1079 7
701 1287 9
599 1078 10
1088 1987 4
1336 1799 9
688 701 6
231 1662 1
614 906 6
594 654 3
1800 2091 10
1551 1806 2
586 2219 8
1218 1833 6
527 1748 1
867 1888 7
1096 1431 1
318 454 10
292 1421 7
1582 2137 8
849 2261 6
516 2097 7
343 914 10
1723 2254 9
1698 2329 5
113 2276 6
664 1644 1
929 1333 8
1546 2199 1
731 1807 5
1166 1451 8
1029 1459 2
143 1990 5
262 1554 10
49 2148 9
955 2344 3
598 1310 4
662 2201 5
232 1881 4
696 1397 6
1971 2234 10
356 470 10
1539 1567 4
555 2021 1
969 1530 8
1251 1388 4
