3732 25386
1468 1549 4.0
103 1550 4.0
487 1550 4.0
544 1550 4.0
852 1550 4.0
1220 1550 4.0
72 1551 4.0
250 1551 4.0
453 1551 4.0
527 1551 4.0
657 1551 4.0
681 1551 4.0
836 1551 4.0
1135 1551 4.0
1198 1551 4.0
245 1552 4.0
300 1552 4.0
659 1552 4.0
660 1552 4.0
938 1552 4.0
1439 1552 4.0
451 1553 4.0
625 1553 4.0
904 1553 4.0
1353 1553 4.0
1455 1553 4.0
676 1554 4.0
937 1554 4.0
1296 1554 4.0
41 1555 4.0
559 1555 4.0
606 1555 4.0
643 1555 4.0
786 1555 4.0
1259 1555 4.0
1341 1555 4.0
1437 1555 4.0
78 1556 4.0
602 1556 4.0
1283 1556 4.0
125 1557 4.0
900 1557 4.0
1137 1557 4.0
1467 1557 4.0
266 1558 4.0
725 1558 4.0
850 1558 4.0
1136 1558 4.0
1291 1558 4.0
1346 1558 4.0
30 1559 4.0
353 1559 4.0
810 1559 4.0
1165 1559 4.0
1203 1559 4.0
1316 1559 4.0
348 1560 4.0
455 1560 4.0
689 1560 4.0
707 1560 4.0
228 1561 4.0
368 1561 4.0
386 1561 4.0
692 1561 4.0
803 1561 4.0
1521 1561 4.0
142 1562 4.0
258 1562 4.0
613 1562 4.0
847 1562 4.0
1555 1562 4.0
22 1563 4.0
370 1563 4.0
816 1563 4.0
1392 1563 4.0
1393 1563 4.0
649 1564 4.0
713 1564 4.0
863 1564 4.0
1332 1564 4.0
1497 1564 4.0
167 1565 4.0
766 1565 4.0
878 1565 4.0
903 1565 4.0
1163 1565 4.0
1193 1565 4.0
78 1566 4.0
124 1566 4.0
389 1566 4.0
492 1566 4.0
651 1566 4.0
1068 1566 4.0
1252 1566 4.0
147 1567 4.0
361 1567 4.0
611 1567 4.0
1150 1567 4.0
6 1568 4.0
1009 1568 4.0
1353 1568 4.0
1358 1568 4.0
132 1569 4.0
246 1569 4.0
602 1569 4.0
1264 1569 4.0
1275 1569 4.0
1293 1569 4.0
477 1570 4.0
714 1570 4.0
1032 1570 4.0
1241 1570 4.0
1558 1570 4.0
271 1571 4.0
349 1571 4.0
524 1571 4.0
593 1571 4.0
853 1571 4.0
910 1571 4.0
193 1572 4.0
443 1572 4.0
874 1572 4.0
1271 1572 4.0
1282 1572 4.0
1393 1572 4.0
363 1573 4.0
564 1573 4.0
691 1573 4.0
884 1573 4.0
1361 1573 4.0
1489 1573 4.0
1526 1573 4.0
122 1574 4.0
538 1574 4.0
914 1574 4.0
1334 1574 4.0
299 1575 4.0
616 1575 4.0
814 1575 4.0
1100 1575 4.0
1185 1575 4.0
1364 1575 4.0
1523 1575 4.0
238 1576 4.0
247 1576 4.0
250 1576 4.0
902 1576 4.0
1485 1576 4.0
816 1577 4.0
824 1577 4.0
854 1577 4.0
958 1577 4.0
1317 1577 4.0
1344 1577 4.0
1529 1577 4.0
247 1578 4.0
545 1578 4.0
69 1579 4.0
599 1579 4.0
1350 1579 4.0
1569 1579 4.0
1575 1579 4.0
30 1580 4.0
135 1580 4.0
324 1580 4.0
632 1580 4.0
790 1580 4.0
1498 1580 4.0
47 1581 4.0
399 1581 4.0
558 1581 4.0
752 1581 4.0
1201 1581 4.0
1257 1581 4.0
1266 1581 4.0
1375 1581 4.0
107 1582 4.0
521 1582 4.0
594 1582 4.0
784 1582 4.0
853 1582 4.0
914 1582 4.0
1345 1582 4.0
215 1583 4.0
341 1583 4.0
366 1583 4.0
672 1583 4.0
723 1583 4.0
927 1583 4.0
1071 1583 4.0
1520 1583 4.0
323 1584 4.0
1086 1584 4.0
1149 1584 4.0
1468 1584 4.0
216 1585 4.0
651 1585 4.0
1076 1585 4.0
1094 1585 4.0
22 1586 4.0
666 1586 4.0
695 1586 4.0
903 1586 4.0
1222 1586 4.0
1284 1586 4.0
1291 1586 4.0
128 1587 4.0
164 1587 4.0
694 1587 4.0
1199 1587 4.0
1268 1587 4.0
111 1588 4.0
489 1588 4.0
595 1588 4.0
917 1588 4.0
1085 1588 4.0
181 1589 4.0
290 1589 4.0
467 1589 4.0
555 1589 4.0
713 1589 4.0
965 1589 4.0
15 1590 4.0
202 1590 4.0
548 1590 4.0
739 1590 4.0
1339 1590 4.0
1562 1590 4.0
177 1591 4.0
340 1591 4.0
663 1591 4.0
1004 1591 4.0
1096 1591 4.0
1112 1591 4.0
1416 1591 4.0
291 1592 4.0
773 1592 4.0
1003 1592 4.0
1008 1592 4.0
1517 1592 4.0
457 1593 4.0
835 1593 4.0
866 1593 4.0
997 1593 4.0
1002 1593 4.0
1083 1593 4.0
1365 1593 4.0
1498 1593 4.0
58 1594 4.0
202 1594 4.0
1158 1594 4.0
1424 1594 4.0
1437 1594 4.0
108 1595 4.0
376 1595 4.0
1193 1595 4.0
1438 1595 4.0
1594 1595 4.0
106 1596 4.0
172 1596 4.0
248 1596 4.0
313 1596 4.0
1015 1596 4.0
1040 1596 4.0
1064 1596 4.0
1148 1596 4.0
1505 1596 4.0
263 1597 4.0
304 1597 4.0
385 1597 4.0
806 1597 4.0
978 1597 4.0
21 1598 4.0
142 1598 4.0
374 1598 4.0
744 1598 4.0
985 1598 4.0
1410 1598 4.0
1455 1598 4.0
1508 1598 4.0
358 1599 4.0
375 1599 4.0
587 1599 4.0
607 1599 4.0
712 1599 4.0
748 1599 4.0
919 1599 4.0
1027 1599 4.0
87 1600 4.0
258 1600 4.0
1364 1600 4.0
1503 1600 4.0
82 1601 4.0
431 1601 4.0
738 1601 4.0
1042 1601 4.0
1070 1601 4.0
1161 1601 4.0
1300 1601 4.0
1515 1601 4.0
110 1602 4.0
210 1602 4.0
1206 1602 4.0
1298 1602 4.0
1423 1602 4.0
94 1603 4.0
562 1603 4.0
990 1603 4.0
1334 1603 4.0
1467 1603 4.0
441 1604 4.0
472 1604 4.0
496 1604 4.0
503 1604 4.0
711 1604 4.0
834 1604 4.0
947 1604 4.0
234 1605 4.0
402 1605 4.0
852 1605 4.0
956 1605 4.0
1026 1605 4.0
1176 1605 4.0
1269 1605 4.0
1287 1605 4.0
345 1606 4.0
1452 1606 4.0
1522 1606 4.0
196 1607 4.0
615 1607 4.0
1590 1607 4.0
139 1608 4.0
328 1608 4.0
1226 1608 4.0
55 1609 4.0
444 1609 4.0
1012 1609 4.0
421 1610 4.0
508 1610 4.0
1328 1610 4.0
1470 1610 4.0
328 1611 4.0
612 1611 4.0
757 1611 4.0
1108 1611 4.0
1243 1611 4.0
1431 1611 4.0
1567 1611 4.0
1573 1611 4.0
826 1612 4.0
1027 1612 4.0
1363 1612 4.0
1449 1612 4.0
1481 1612 4.0
55 1613 4.0
427 1613 4.0
570 1613 4.0
796 1613 4.0
1059 1613 4.0
1358 1613 4.0
620 1614 4.0
815 1614 4.0
817 1614 4.0
845 1614 4.0
1052 1614 4.0
1239 1614 4.0
1414 1614 4.0
616 1615 4.0
1238 1615 4.0
67 1616 4.0
1169 1616 4.0
1446 1616 4.0
1546 1616 4.0
160 1617 4.0
243 1617 4.0
331 1617 4.0
584 1617 4.0
779 1617 4.0
1032 1617 4.0
1386 1617 4.0
1434 1617 4.0
1473 1617 4.0
1571 1617 4.0
239 1618 4.0
568 1618 4.0
639 1618 4.0
1443 1618 4.0
1506 1618 4.0
458 1619 4.0
630 1619 4.0
883 1619 4.0
890 1619 4.0
915 1619 4.0
1085 1619 4.0
1174 1619 4.0
1539 1619 4.0
150 1620 4.0
786 1620 4.0
1073 1620 4.0
1381 1620 4.0
1503 1620 4.0
94 1621 4.0
312 1621 4.0
496 1621 4.0
809 1621 4.0
862 1621 4.0
1008 1621 4.0
1054 1621 4.0
1061 1621 4.0
1439 1621 4.0
1462 1621 4.0
855 1622 4.0
933 1622 4.0
987 1622 4.0
1011 1622 4.0
1481 1622 4.0
31 1623 4.0
50 1623 4.0
957 1623 4.0
1068 1623 4.0
1583 1623 4.0
100 1624 4.0
607 1624 4.0
618 1624 4.0
674 1624 4.0
1045 1624 4.0
1590 1624 4.0
122 1625 4.0
172 1625 4.0
449 1625 4.0
548 1625 4.0
1103 1625 4.0
1527 1625 4.0
1558 1625 4.0
1602 1625 4.0
113 1626 4.0
386 1626 4.0
538 1626 4.0
574 1626 4.0
865 1626 4.0
1142 1626 4.0
1510 1626 4.0
1612 1626 4.0
77 1627 4.0
458 1627 4.0
475 1627 4.0
929 1627 4.0
1415 1627 4.0
1614 1627 4.0
403 1628 4.0
746 1628 4.0
912 1628 4.0
1185 1628 4.0
1384 1628 4.0
1400 1628 4.0
1588 1628 4.0
514 1629 4.0
747 1629 4.0
782 1629 4.0
785 1629 4.0
792 1629 4.0
905 1629 4.0
165 1630 4.0
436 1630 4.0
890 1630 4.0
18 1631 4.0
191 1631 4.0
326 1631 4.0
461 1631 4.0
649 1631 4.0
957 1631 4.0
1258 1631 4.0
623 1632 4.0
692 1632 4.0
695 1632 4.0
1036 1632 4.0
1294 1632 4.0
1376 1632 4.0
1440 1632 4.0
1555 1632 4.0
61 1633 4.0
319 1633 4.0
410 1633 4.0
439 1633 4.0
468 1633 4.0
627 1633 4.0
942 1633 4.0
88 1634 4.0
524 1634 4.0
983 1634 4.0
1233 1634 4.0
1436 1634 4.0
1554 1634 4.0
1628 1634 4.0
124 1635 4.0
176 1635 4.0
554 1635 4.0
953 1635 4.0
1196 1635 4.0
73 1636 4.0
327 1636 4.0
413 1636 4.0
555 1636 4.0
673 1636 4.0
726 1636 4.0
1615 1636 4.0
446 1637 4.0
722 1637 4.0
785 1637 4.0
794 1637 4.0
1379 1637 4.0
1569 1637 4.0
81 1638 4.0
368 1638 4.0
576 1638 4.0
612 1638 4.0
711 1638 4.0
790 1638 4.0
1211 1638 4.0
1563 1638 4.0
55 1639 4.0
465 1639 4.0
489 1639 4.0
673 1639 4.0
752 1639 4.0
1007 1639 4.0
1073 1639 4.0
1334 1639 4.0
152 1640 4.0
759 1640 4.0
972 1640 4.0
992 1640 4.0
1353 1640 4.0
631 1641 4.0
708 1641 4.0
783 1641 4.0
820 1641 4.0
1168 1641 4.0
1372 1641 4.0
1427 1641 4.0
98 1642 4.0
185 1642 4.0
416 1642 4.0
1009 1642 4.0
1081 1642 4.0
1104 1642 4.0
1514 1642 4.0
175 1643 4.0
180 1643 4.0
991 1643 4.0
1413 1643 4.0
614 1644 4.0
732 1644 4.0
1089 1644 4.0
1095 1644 4.0
1286 1644 4.0
363 1645 4.0
453 1645 4.0
577 1645 4.0
946 1645 4.0
1156 1645 4.0
1202 1645 4.0
1339 1645 4.0
1405 1645 4.0
3 1646 4.0
120 1646 4.0
744 1646 4.0
1026 1646 4.0
1144 1646 4.0
1274 1646 4.0
1449 1646 4.0
113 1647 4.0
341 1647 4.0
381 1647 4.0
472 1647 4.0
530 1647 4.0
630 1647 4.0
1144 1647 4.0
287 1648 4.0
1006 1648 4.0
1378 1648 4.0
1505 1648 4.0
31 1649 4.0
177 1649 4.0
210 1649 4.0
558 1649 4.0
1225 1649 4.0
1267 1649 4.0
690 1650 4.0
952 1650 4.0
1169 1650 4.0
1251 1650 4.0
1343 1650 4.0
1460 1650 4.0
502 1651 4.0
534 1651 4.0
535 1651 4.0
1647 1651 4.0
37 1652 4.0
620 1652 4.0
711 1652 4.0
755 1652 4.0
1080 1652 4.0
1401 1652 4.0
1619 1652 4.0
75 1653 4.0
171 1653 4.0
343 1653 4.0
485 1653 4.0
658 1653 4.0
765 1653 4.0
1342 1653 4.0
45 1654 4.0
1039 1654 4.0
1249 1654 4.0
74 1655 4.0
356 1655 4.0
1542 1655 4.0
1622 1655 4.0
132 1656 4.0
169 1656 4.0
173 1656 4.0
378 1656 4.0
657 1656 4.0
829 1656 4.0
888 1656 4.0
935 1656 4.0
946 1656 4.0
1146 1656 4.0
1334 1656 4.0
277 1657 4.0
293 1657 4.0
641 1657 4.0
798 1657 4.0
1568 1657 4.0
79 1658 4.0
80 1658 4.0
421 1658 4.0
589 1658 4.0
1015 1658 4.0
1167 1658 4.0
1351 1658 4.0
92 1659 4.0
290 1659 4.0
331 1659 4.0
1614 1659 4.0
311 1660 4.0
452 1660 4.0
493 1660 4.0
829 1660 4.0
983 1660 4.0
1082 1660 4.0
1115 1660 4.0
1276 1660 4.0
146 1661 4.0
451 1661 4.0
738 1661 4.0
774 1661 4.0
1253 1661 4.0
1404 1661 4.0
1536 1661 4.0
490 1662 4.0
569 1662 4.0
690 1662 4.0
1035 1662 4.0
1151 1662 4.0
1640 1662 4.0
241 1663 4.0
270 1663 4.0
370 1663 4.0
935 1663 4.0
1145 1663 4.0
1607 1663 4.0
285 1664 4.0
400 1664 4.0
604 1664 4.0
975 1664 4.0
1388 1664 4.0
1461 1664 4.0
183 1665 4.0
388 1665 4.0
492 1665 4.0
560 1665 4.0
687 1665 4.0
805 1665 4.0
1077 1665 4.0
1092 1665 4.0
89 1666 4.0
421 1666 4.0
591 1666 4.0
776 1666 4.0
1291 1666 4.0
1333 1666 4.0
1484 1666 4.0
1578 1666 4.0
1607 1666 4.0
208 1667 4.0
605 1667 4.0
1063 1667 4.0
1565 1667 4.0
284 1668 4.0
337 1668 4.0
339 1668 4.0
359 1668 4.0
367 1668 4.0
655 1668 4.0
772 1668 4.0
783 1668 4.0
1115 1668 4.0
1227 1668 4.0
56 1669 4.0
299 1669 4.0
358 1669 4.0
549 1669 4.0
934 1669 4.0
1271 1669 4.0
1289 1669 4.0
1346 1669 4.0
1416 1669 4.0
193 1670 4.0
216 1670 4.0
306 1670 4.0
431 1670 4.0
557 1670 4.0
575 1670 4.0
801 1670 4.0
834 1670 4.0
1175 1670 4.0
1376 1670 4.0
197 1671 4.0
470 1671 4.0
822 1671 4.0
989 1671 4.0
1055 1671 4.0
1231 1671 4.0
193 1672 4.0
412 1672 4.0
462 1672 4.0
759 1672 4.0
897 1672 4.0
923 1672 4.0
1314 1672 4.0
1594 1672 4.0
29 1673 4.0
81 1673 4.0
217 1673 4.0
230 1673 4.0
245 1673 4.0
1090 1673 4.0
44 1674 4.0
69 1674 4.0
316 1674 4.0
322 1674 4.0
762 1674 4.0
1003 1674 4.0
292 1675 4.0
458 1675 4.0
733 1675 4.0
832 1675 4.0
833 1675 4.0
999 1675 4.0
1582 1675 4.0
1664 1675 4.0
407 1676 4.0
701 1676 4.0
764 1676 4.0
1402 1676 4.0
305 1677 4.0
371 1677 4.0
682 1677 4.0
1299 1677 4.0
1499 1677 4.0
147 1678 4.0
314 1678 4.0
425 1678 4.0
756 1678 4.0
924 1678 4.0
1062 1678 4.0
1572 1678 4.0
677 1679 4.0
1003 1679 4.0
1016 1679 4.0
1306 1679 4.0
241 1680 4.0
297 1680 4.0
663 1680 4.0
671 1680 4.0
1389 1680 4.0
1455 1680 4.0
1642 1680 4.0
1674 1680 4.0
314 1681 4.0
436 1681 4.0
808 1681 4.0
885 1681 4.0
931 1681 4.0
1313 1681 4.0
194 1682 4.0
886 1682 4.0
1007 1682 4.0
1313 1682 4.0
1468 1682 4.0
1624 1682 4.0
527 1683 4.0
694 1683 4.0
1036 1683 4.0
1251 1683 4.0
1523 1683 4.0
1633 1683 4.0
307 1684 4.0
551 1684 4.0
939 1684 4.0
963 1684 4.0
1322 1684 4.0
782 1685 4.0
819 1685 4.0
1188 1685 4.0
601 1686 4.0
768 1686 4.0
951 1686 4.0
1052 1686 4.0
1274 1686 4.0
1291 1686 4.0
1464 1686 4.0
273 1687 4.0
431 1687 4.0
635 1687 4.0
986 1687 4.0
1279 1687 4.0
376 1688 4.0
486 1688 4.0
1016 1688 4.0
1087 1688 4.0
1373 1688 4.0
1446 1688 4.0
134 1689 4.0
260 1689 4.0
589 1689 4.0
1198 1689 4.0
1369 1689 4.0
1417 1689 4.0
1553 1689 4.0
1575 1689 4.0
14 1690 4.0
328 1690 4.0
445 1690 4.0
498 1690 4.0
1490 1690 4.0
1499 1690 4.0
803 1691 4.0
887 1691 4.0
1194 1691 4.0
1484 1691 4.0
1533 1691 4.0
6 1692 4.0
808 1692 4.0
824 1692 4.0
857 1692 4.0
1223 1692 4.0
1252 1692 4.0
1303 1692 4.0
1321 1692 4.0
278 1693 4.0
355 1693 4.0
777 1693 4.0
1238 1693 4.0
1497 1693 4.0
4 1694 4.0
237 1694 4.0
427 1694 4.0
534 1694 4.0
542 1694 4.0
1236 1694 4.0
1436 1694 4.0
163 1695 4.0
197 1695 4.0
276 1695 4.0
845 1695 4.0
1401 1695 4.0
645 1696 4.0
753 1696 4.0
1308 1696 4.0
313 1697 4.0
501 1697 4.0
522 1697 4.0
629 1697 4.0
938 1697 4.0
948 1697 4.0
1163 1697 4.0
1284 1697 4.0
1421 1697 4.0
1300 1698 4.0
1445 1698 4.0
67 1699 4.0
190 1699 4.0
264 1699 4.0
308 1699 4.0
413 1699 4.0
871 1699 4.0
1574 1699 4.0
30 1700 4.0
299 1700 4.0
729 1700 4.0
806 1700 4.0
965 1700 4.0
975 1700 4.0
1081 1700 4.0
1144 1700 4.0
1163 1700 4.0
990 1701 4.0
1106 1701 4.0
1401 1701 4.0
1482 1701 4.0
1504 1701 4.0
250 1702 4.0
293 1702 4.0
334 1702 4.0
507 1702 4.0
589 1702 4.0
594 1702 4.0
663 1702 4.0
858 1702 4.0
1113 1702 4.0
1168 1702 4.0
1286 1702 4.0
93 1703 4.0
254 1703 4.0
322 1703 4.0
394 1703 4.0
1412 1703 4.0
1421 1703 4.0
1549 1703 4.0
7 1704 4.0
465 1704 4.0
488 1704 4.0
616 1704 4.0
691 1704 4.0
898 1704 4.0
1344 1704 4.0
1631 1704 4.0
548 1705 4.0
549 1705 4.0
687 1705 4.0
721 1705 4.0
903 1705 4.0
923 1705 4.0
999 1705 4.0
1204 1705 4.0
1443 1705 4.0
256 1706 4.0
1059 1706 4.0
163 1707 4.0
183 1707 4.0
266 1707 4.0
890 1707 4.0
1163 1707 4.0
1222 1707 4.0
1333 1707 4.0
1544 1707 4.0
72 1708 4.0
1346 1708 4.0
10 1709 4.0
590 1709 4.0
972 1709 4.0
1231 1709 4.0
1516 1709 4.0
1609 1709 4.0
1637 1709 4.0
848 1710 4.0
1277 1710 4.0
1453 1710 4.0
1596 1710 4.0
934 1711 4.0
1405 1711 4.0
1415 1711 4.0
236 1712 4.0
316 1712 4.0
350 1712 4.0
367 1712 4.0
454 1712 4.0
639 1712 4.0
1205 1712 4.0
1294 1712 4.0
1475 1712 4.0
88 1713 4.0
278 1713 4.0
390 1713 4.0
581 1713 4.0
669 1713 4.0
1011 1713 4.0
1311 1713 4.0
1390 1713 4.0
281 1714 4.0
537 1714 4.0
604 1714 4.0
1117 1714 4.0
1391 1714 4.0
202 1715 4.0
233 1715 4.0
321 1715 4.0
527 1715 4.0
745 1715 4.0
1332 1715 4.0
447 1716 4.0
658 1716 4.0
1089 1716 4.0
1220 1716 4.0
1326 1716 4.0
1395 1716 4.0
1469 1716 4.0
1484 1716 4.0
220 1717 4.0
417 1717 4.0
489 1717 4.0
551 1717 4.0
664 1717 4.0
819 1717 4.0
1097 1717 4.0
1561 1717 4.0
167 1718 4.0
247 1718 4.0
301 1718 4.0
1313 1718 4.0
1420 1718 4.0
1442 1718 4.0
1471 1718 4.0
192 1719 4.0
365 1719 4.0
722 1719 4.0
1024 1719 4.0
1178 1719 4.0
1578 1719 4.0
288 1720 4.0
432 1720 4.0
794 1720 4.0
968 1720 4.0
995 1720 4.0
1431 1720 4.0
1571 1720 4.0
255 1721 4.0
266 1721 4.0
634 1721 4.0
648 1721 4.0
834 1721 4.0
1072 1721 4.0
1193 1721 4.0
1372 1721 4.0
627 1722 4.0
668 1722 4.0
1130 1722 4.0
1263 1722 4.0
1311 1722 4.0
12 1723 4.0
305 1723 4.0
520 1723 4.0
1367 1723 4.0
1261 1724 4.0
1298 1724 4.0
1458 1724 4.0
1691 1724 4.0
442 1725 4.0
488 1725 4.0
702 1725 4.0
734 1725 4.0
1338 1725 4.0
1565 1725 4.0
827 1726 4.0
1561 1726 4.0
1696 1726 4.0
207 1727 4.0
537 1727 4.0
635 1727 4.0
697 1727 4.0
909 1727 4.0
1015 1727 4.0
1719 1727 4.0
583 1728 4.0
925 1728 4.0
1233 1728 4.0
1661 1728 4.0
226 1729 4.0
365 1729 4.0
393 1729 4.0
908 1729 4.0
927 1729 4.0
987 1729 4.0
1480 1729 4.0
188 1730 4.0
233 1730 4.0
918 1730 4.0
940 1730 4.0
1361 1730 4.0
1552 1730 4.0
61 1731 4.0
568 1731 4.0
845 1731 4.0
820 1732 4.0
58 1733 4.0
192 1733 4.0
357 1733 4.0
896 1733 4.0
1088 1733 4.0
1365 1733 4.0
1468 1733 4.0
152 1734 4.0
1100 1734 4.0
1349 1734 4.0
1550 1734 4.0
1606 1734 4.0
346 1735 4.0
594 1735 4.0
1186 1735 4.0
1257 1735 4.0
1410 1735 4.0
1642 1735 4.0
66 1736 4.0
118 1736 4.0
391 1736 4.0
438 1736 4.0
674 1736 4.0
768 1736 4.0
268 1737 4.0
402 1737 4.0
750 1737 4.0
905 1737 4.0
961 1737 4.0
1145 1737 4.0
1207 1737 4.0
1380 1737 4.0
1630 1737 4.0
340 1738 4.0
493 1738 4.0
724 1738 4.0
1515 1738 4.0
559 1739 4.0
747 1739 4.0
1052 1739 4.0
1095 1739 4.0
1465 1739 4.0
1548 1739 4.0
1593 1739 4.0
1673 1739 4.0
73 1740 4.0
210 1740 4.0
622 1740 4.0
1174 1740 4.0
194 1741 4.0
609 1741 4.0
792 1741 4.0
891 1741 4.0
1074 1741 4.0
1145 1741 4.0
1282 1741 4.0
1469 1741 4.0
343 1742 4.0
721 1742 4.0
982 1742 4.0
1085 1742 4.0
1377 1742 4.0
1526 1742 4.0
1722 1742 4.0
546 1743 4.0
875 1743 4.0
952 1743 4.0
1544 1743 4.0
1576 1743 4.0
1711 1743 4.0
118 1744 4.0
232 1744 4.0
633 1744 4.0
656 1744 4.0
739 1744 4.0
173 1745 4.0
374 1745 4.0
480 1745 4.0
1172 1745 4.0
1202 1745 4.0
1362 1745 4.0
1691 1745 4.0
91 1746 4.0
259 1746 4.0
293 1746 4.0
691 1746 4.0
918 1746 4.0
1037 1746 4.0
1298 1746 4.0
1525 1746 4.0
175 1747 4.0
206 1747 4.0
647 1747 4.0
668 1747 4.0
1181 1747 4.0
1400 1747 4.0
1674 1747 4.0
1699 1747 4.0
45 1748 4.0
371 1748 4.0
747 1748 4.0
786 1748 4.0
25 1749 4.0
64 1749 4.0
607 1749 4.0
749 1749 4.0
1104 1749 4.0
1165 1749 4.0
1435 1749 4.0
268 1750 4.0
344 1750 4.0
464 1750 4.0
622 1750 4.0
1279 1750 4.0
1361 1750 4.0
1409 1750 4.0
1447 1750 4.0
289 1751 4.0
903 1751 4.0
941 1751 4.0
323 1752 4.0
456 1752 4.0
491 1752 4.0
874 1752 4.0
1112 1752 4.0
1227 1752 4.0
61 1753 4.0
300 1753 4.0
575 1753 4.0
630 1753 4.0
688 1753 4.0
1247 1753 4.0
1302 1753 4.0
1507 1753 4.0
303 1754 4.0
850 1754 4.0
953 1754 4.0
1069 1754 4.0
1101 1754 4.0
1173 1754 4.0
1238 1754 4.0
1715 1754 4.0
24 1755 4.0
48 1755 4.0
149 1755 4.0
926 1755 4.0
1059 1755 4.0
1436 1755 4.0
1723 1755 4.0
379 1756 4.0
446 1756 4.0
914 1756 4.0
1190 1756 4.0
1587 1756 4.0
1655 1756 4.0
105 1757 4.0
234 1757 4.0
279 1757 4.0
464 1757 4.0
494 1757 4.0
1131 1757 4.0
1324 1757 4.0
1631 1757 4.0
101 1758 4.0
369 1758 4.0
497 1758 4.0
1121 1758 4.0
1171 1758 4.0
1549 1758 4.0
344 1759 4.0
375 1759 4.0
528 1759 4.0
750 1759 4.0
1552 1759 4.0
723 1760 4.0
1034 1760 4.0
1045 1760 4.0
1287 1760 4.0
1531 1760 4.0
1553 1760 4.0
1744 1760 4.0
192 1761 4.0
372 1761 4.0
628 1761 4.0
1108 1761 4.0
322 1762 4.0
761 1762 4.0
981 1762 4.0
1141 1762 4.0
1158 1762 4.0
1252 1762 4.0
28 1763 4.0
343 1763 4.0
556 1763 4.0
565 1763 4.0
645 1763 4.0
825 1763 4.0
1496 1763 4.0
75 1764 4.0
352 1764 4.0
450 1764 4.0
621 1764 4.0
714 1764 4.0
951 1764 4.0
1687 1764 4.0
128 1765 4.0
188 1765 4.0
242 1765 4.0
432 1765 4.0
503 1765 4.0
698 1765 4.0
957 1765 4.0
1733 1765 4.0
80 1766 4.0
700 1766 4.0
720 1766 4.0
990 1766 4.0
1188 1766 4.0
1495 1766 4.0
1630 1766 4.0
495 1767 4.0
543 1767 4.0
613 1767 4.0
653 1767 4.0
756 1767 4.0
1576 1767 4.0
1589 1767 4.0
451 1768 4.0
892 1768 4.0
1033 1768 4.0
1064 1768 4.0
1431 1768 4.0
61 1769 4.0
68 1769 4.0
133 1769 4.0
206 1769 4.0
268 1769 4.0
875 1769 4.0
884 1769 4.0
1286 1769 4.0
1429 1769 4.0
318 1770 4.0
418 1770 4.0
646 1770 4.0
793 1770 4.0
1577 1770 4.0
1596 1770 4.0
10 1771 4.0
85 1771 4.0
175 1771 4.0
255 1771 4.0
328 1771 4.0
331 1771 4.0
850 1771 4.0
1210 1771 4.0
63 1772 4.0
382 1772 4.0
541 1772 4.0
610 1772 4.0
681 1772 4.0
819 1772 4.0
1130 1772 4.0
1578 1772 4.0
32 1773 4.0
677 1773 4.0
901 1773 4.0
1244 1773 4.0
1704 1773 4.0
1733 1773 4.0
788 1774 4.0
1348 1774 4.0
17 1775 4.0
284 1775 4.0
522 1775 4.0
550 1775 4.0
665 1775 4.0
904 1775 4.0
1255 1775 4.0
1411 1775 4.0
1688 1775 4.0
89 1776 4.0
208 1776 4.0
420 1776 4.0
958 1776 4.0
985 1776 4.0
1084 1776 4.0
1123 1776 4.0
98 1777 4.0
286 1777 4.0
516 1777 4.0
653 1777 4.0
1090 1777 4.0
1347 1777 4.0
1618 1777 4.0
1732 1777 4.0
342 1778 4.0
576 1778 4.0
680 1778 4.0
717 1778 4.0
1047 1778 4.0
1308 1778 4.0
225 1779 4.0
308 1779 4.0
1051 1779 4.0
1196 1779 4.0
84 1780 4.0
550 1780 4.0
606 1780 4.0
932 1780 4.0
1288 1780 4.0
1684 1780 4.0
138 1781 4.0
421 1781 4.0
558 1781 4.0
741 1781 4.0
893 1781 4.0
1363 1781 4.0
1582 1781 4.0
119 1782 4.0
357 1782 4.0
553 1782 4.0
925 1782 4.0
1026 1782 4.0
1388 1782 4.0
1540 1782 4.0
1753 1782 4.0
1764 1782 4.0
239 1783 4.0
311 1783 4.0
325 1783 4.0
880 1783 4.0
1401 1783 4.0
1469 1783 4.0
1730 1783 4.0
679 1784 4.0
1194 1784 4.0
1372 1784 4.0
1574 1784 4.0
23 1785 4.0
67 1785 4.0
225 1785 4.0
451 1785 4.0
722 1785 4.0
736 1785 4.0
920 1785 4.0
1130 1785 4.0
1528 1785 4.0
1545 1785 4.0
107 1786 4.0
216 1786 4.0
896 1786 4.0
145 1787 4.0
187 1787 4.0
441 1787 4.0
706 1787 4.0
1228 1787 4.0
1398 1787 4.0
1528 1787 4.0
1667 1787 4.0
283 1788 4.0
684 1788 4.0
952 1788 4.0
1419 1788 4.0
1496 1788 4.0
58 1789 4.0
81 1789 4.0
678 1789 4.0
1087 1789 4.0
316 1790 4.0
525 1790 4.0
854 1790 4.0
1492 1790 4.0
1588 1790 4.0
1647 1790 4.0
1701 1790 4.0
38 1791 4.0
184 1791 4.0
576 1791 4.0
1600 1791 4.0
1681 1791 4.0
1713 1791 4.0
1768 1791 4.0
670 1792 4.0
961 1792 4.0
975 1792 4.0
1269 1792 4.0
1328 1792 4.0
1385 1792 4.0
1530 1792 4.0
1701 1792 4.0
115 1793 4.0
345 1793 4.0
376 1793 4.0
